word	matchWholeWord	isYoutube	isUsername	isAlert	isBlackList	isExactFiltering
skurwiel	1	0	1	0	1	0
skurwielka	1	0	1	0	1	0
porno	0	0	1	1	1	0
pornol	1	0	0	0	1	0
pornus	1	0	0	0	1	0
dziewica	1	0	1	1	1	0
wibrator	1	0	1	0	1	0
ospermić	1	0	0	1	1	0
wyliż	1	0	0	0	1	0
wyliz	1	0	0	0	1	0
homoseksualista	1	0	0	0	1	0
homoseksualny	1	0	0	0	1	0
homoseksualna	1	0	0	0	1	0
rucham	1	0	0	0	1	0
ruchać	1	0	0	0	1	0
gwałt	1	0	0	0	1	0
gwałce	1	0	0	0	1	0
zgwałce	1	0	0	0	1	0
gwałciciel	1	0	1	0	1	0
obciągnij	1	0	0	0	1	0
ssij	1	0	0	1	1	0
erotyka	1	0	1	0	1	0
erotyczny	1	0	0	0	1	0
zjeb	1	0	0	0	1	0
zjebana	1	0	0	0	1	0
zjebany	1	0	0	0	1	0
zjebać	1	0	0	0	1	0
zjeber	1	0	0	0	1	0
pojeb	1	0	0	0	1	0
pojebana	1	0	0	0	1	0
pojebany	1	0	0	0	1	0
jebać	1	0	0	0	1	0
lezba	1	0	1	0	1	0
lezbijka	1	0	1	0	1	0
lizbijka	1	0	0	0	1	0
lesbian	1	0	1	0	1	0
zbok	1	0	0	0	1	0
spierdalaj	1	0	1	0	1	0
wypierdalaj	1	0	1	0	1	0
pierdol	1	0	0	0	1	0
pierdole	1	0	0	0	1	0
prostytutki	1	0	0	0	1	0
pedal	1	0	0	0	1	0
lezby	1	0	0	0	1	0
lezbijki	1	0	0	0	1	0
lizbijki	1	0	0	0	1	0
wylizać	1	0	0	0	1	0
wepchnij	1	0	0	0	1	0
sexu	1	0	1	0	1	0
seksu	1	0	1	0	1	0
seksowna	1	0	1	0	1	0
sexowna	1	0	1	0	1	0
seksualna	1	1	1	0	1	0
sexualna	1	0	1	0	1	0
gwalciciel	1	0	0	0	1	0
gwalt	1	0	0	0	1	0
pedofilek	1	0	1	1	1	0
pedofilia	1	0	1	1	1	0
orgasm	1	0	0	0	1	0
zajebisty	1	0	1	0	1	0
zajebista	1	0	1	0	1	0
zajebiście	1	0	1	0	1	0
hój	1	0	0	0	1	0
chój	1	1	0	0	1	0
penisek	1	0	1	0	1	0
penisy	1	0	0	0	1	0
fiut	1	0	1	0	1	0
fiuty	1	0	0	0	1	0
fakaj	1	0	0	0	1	0
wkurwić	1	0	0	0	1	0
wkurwiać	1	0	0	0	1	0
wkurwiony	1	0	0	0	1	0
wkurwiona	1	0	0	0	1	0
wkurwiający	1	0	0	0	1	0
wkurwiająca	1	0	0	0	1	0
ruhaj	1	0	0	0	1	0
ruhanie	1	0	0	0	1	0
przeruchaj	1	0	0	0	1	0
przerucham	1	0	0	0	1	0
pizdo	1	0	0	0	1	0
pizduś	1	0	0	0	1	0
pornosy	1	0	0	0	1	0
pornusy	1	0	0	0	1	0
pornole	1	0	0	0	1	0
pierdolony	1	0	0	0	1	0
erotic	1	0	1	0	1	0
cipy	1	0	0	0	1	0
cipki	1	0	0	0	1	0
cipeczki	1	0	0	0	1	0
zboczeniec	1	0	1	0	1	0
zboczony	1	0	0	0	1	0
zboczona	1	0	0	0	1	0
zboczone	1	1	0	0	1	0
sexx	1	0	1	0	1	0
seex	1	0	1	0	1	0
seksi	1	0	1	0	1	0
sexi	1	1	1	0	1	0
sukinsyn	1	0	1	0	1	0
ruchawica	1	0	1	0	1	0
ruchaczka	1	0	0	0	1	0
wsadź	1	0	0	0	1	0
najebać	1	0	0	0	1	0
najebany	1	0	0	0	1	0
najebana	1	0	0	0	1	0
wypierdalajcie	1	0	0	0	1	0
wypierdalać	1	0	0	0	1	0
pierdolona	1	0	0	0	1	0
marihuana	1	0	0	0	1	0
vagina	1	0	0	0	1	0
pochwa	1	0	0	1	0	0
dziweczka	1	0	1	0	1	0
zdziry	1	0	0	0	1	0
wylize	1	0	0	0	1	0
wyliże	1	0	0	0	1	0
pierdolenie	1	0	0	0	1	0
spiepszaj	1	0	0	0	1	0
piepsze	1	0	0	0	1	0
piepszyć	1	0	0	0	1	0
seksuj	1	0	1	0	1	0
sexxx	1	0	1	0	1	0
sexxxx	1	0	1	0	1	0
szmatą	1	0	0	0	1	0
szmaty	1	0	0	0	1	0
suka	1	0	0	0	1	1
sucz	1	0	0	0	1	0
sucze	1	0	0	0	1	0
oral	1	0	0	1	1	1
oralny	1	0	0	1	1	0
debil	1	0	0	0	1	0
'seksi	1	0	1	0	1	0
sex	1	1	1	0	1	0
gnojek	1	0	0	0	1	0
przeleć	1	0	0	0	1	0
dupy	1	0	0	0	1	0
dupeczki	1	0	0	0	1	0
wyrucham	1	0	1	0	1	0
seksować	1	0	0	0	1	0
ciąża	1	0	0	0	1	0
poród	1	1	0	0	1	0
aborcja	1	1	0	0	1	0
wjebie	1	1	0	0	1	0
pojebani	1	0	0	0	1	0
zdzirowata	1	0	0	0	1	0
pornografia	1	0	0	0	1	0
qrwa	1	0	0	0	1	0
kurfa	1	0	0	0	1	0
zruchaj	1	0	0	0	1	0
szeksi	1	0	1	0	1	0
narkotyk	1	0	0	0	1	0
narkotyki	1	0	0	0	1	0
narkoman	1	0	0	0	1	0
seksy	1	0	1	0	1	0
szeks	1	0	1	0	1	0
sztriptiz	1	0	0	0	1	0
hwdp	1	0	0	0	1	0
fiuta	1	0	0	0	1	0
kórwa	1	0	0	0	1	0
kórwy	1	0	0	0	1	0
kórwą	1	0	0	0	1	0
kurwą	1	0	0	0	1	0
fuck	0	0	1	0	1	0
cipe	1	0	0	0	1	0
ruchac	1	0	0	0	1	0
poruchaj	1	0	0	0	1	0
poruhaj	1	0	0	0	1	0
kurva	1	0	0	0	1	0
webcam	0	0	1	1	1	0
redtube	1	0	0	1	1	0
dupczyć	1	0	0	0	1	0
erotyczna	1	0	0	0	1	0
gwałcić	1	0	1	0	1	0
kurwę	1	0	0	0	1	0
kutasy	1	0	0	0	1	0
kutasa	1	0	0	0	1	0
lesby	1	0	0	0	1	0
masturbować	0	0	1	1	1	0
narkomanka	1	0	0	0	1	0
obciagnij	1	0	0	0	1	0
onanizuję	1	0	0	1	1	0
prostytutką	1	0	0	0	1	0
suką	1	0	0	0	1	0
zboczek	1	0	0	0	1	0
pedo	1	0	0	1	0	0
goły	1	0	0	1	0	0
łechtaczka	1	0	0	1	0	0
erekcja	1	0	0	1	0	0
jebany	1	0	0	0	1	0
jebło	1	0	0	0	1	0
dziwko	0	0	1	0	1	0
kurwo	1	0	0	0	1	0
szmato	1	0	0	0	1	0
zajebiste	1	0	1	0	1	0
jebana	1	0	0	0	1	0
kuźwa	1	0	0	0	1	0
kutafon	1	0	0	0	1	0
odpieprz	1	0	0	0	1	0
lezbo	1	0	0	0	1	0
lezbom	1	0	0	0	1	0
lezbijką	1	0	0	0	1	0
wpierdoli	1	0	0	0	1	0
spierdala	1	0	0	0	1	0
przejebane	1	0	0	0	1	0
spierdalajcie	1	0	0	0	1	0
jebaną	1	0	0	0	1	0
popierdoliło	1	0	0	0	1	0
kutasie	1	0	0	0	1	0
kuffa	1	0	0	0	1	0
geje	1	0	0	0	1	0
geju	1	0	0	0	1	0
odpierdol	1	0	0	0	1	0
suko	1	0	0	0	1	0
kurwica	1	0	0	0	1	0
kurwico	1	0	0	0	1	0
guwno	1	0	0	0	1	0
zgwalcic	1	0	0	0	1	0
zruha	1	0	0	0	1	0
zruhać	1	0	0	0	1	0
spieprzaj	1	0	0	0	1	0
huju	1	0	0	0	1	0
chuju	1	0	0	0	1	0
pedzio	1	0	0	0	1	0
debilka	1	0	0	0	1	0
debilu	1	0	0	0	1	0
stul pysk	1	0	0	0	1	0
wkurwia	1	0	0	0	1	0
dzi2wka	1	0	0	0	1	0
dziwką	1	0	0	0	1	0
pyerdole	1	0	0	0	1	0
wybzykac	1	0	0	0	1	0
wybzykać	1	0	0	0	1	0
bara bara	1	0	0	0	1	0
ciążę	1	0	0	0	1	0
pieprzyłeś	1	0	0	0	1	0
pieprzyłaś	1	0	0	0	1	0
gracjan roztocki	0	1	0	1	0	0
seksuolog	1	0	1	0	1	1
zdjęcie	1	0	0	1	0	0
fotka	1	0	0	1	0	0
stanik	1	0	0	1	0	0
biustonosz	1	0	0	1	0	0
majtki	1	0	0	1	0	0
naga	1	0	0	1	0	0
onanizm	1	0	0	1	1	0
stanoł mi	1	0	0	1	0	0
prawiczek	1	0	0	1	0	0
dotykaj	1	0	0	1	0	0
rozbierz	1	0	0	1	0	0
numer telefonu	1	0	0	1	0	0
macaj	1	0	0	1	0	0
pieścić	1	0	0	1	0	0
wkładałaś palce	1	0	0	1	0	0
petting	1	0	0	1	0	0
weź do buzi	1	0	0	1	0	0
stringi	1	0	0	1	0	0
bielizna	1	0	0	1	0	0
kamera	1	0	0	1	0	0
spuszczę	1	0	0	1	0	0
podniecać	1	0	0	1	0	0
podniecasz	1	0	0	1	0	0
podniecony	1	0	0	1	0	0
spotkamy się	1	0	0	1	0	0
opisz się	1	0	0	1	0	0
miesiączka	1	0	0	1	0	0
napalony	1	0	0	1	0	0
napalona	1	0	0	1	0	0
nr domu	1	0	0	1	0	0
nr telefonu	1	0	0	1	0	0
ulica	1	0	0	1	0	0
gnoju	1	1	0	0	1	1
skurwielem	1	0	0	0	1	1
walkonia	1	0	0	0	1	1
wal konia	1	0	0	0	1	1
kvrwa	1	0	0	0	1	1
kvrwo	1	0	0	0	1	1
CHUJE	1	0	0	0	1	1
wkurwiaj	1	0	0	0	1	1
holera	1	0	0	0	1	1
kretyn	1	0	0	0	1	1
gówniara	1	0	0	0	1	1
dureń	1	0	0	0	1	1
menel	1	0	0	0	1	1
odjeb	1	0	0	0	1	1
gówniaaro	1	0	0	0	1	1
skurwysynko	1	0	0	0	1	1
odpierdalasz	1	0	0	0	1	1
kurewsko	1	0	0	0	1	1
pieprze	1	0	0	0	1	1
dupo	1	0	0	0	1	1
skypa	1	0	0	0	1	1
jebnij	1	0	0	0	1	1
dupczynko	1	0	0	0	1	1
huje	1	0	0	0	1	1
jeb	1	0	0	0	1	1
masturbacja	1	1	0	1	1	1
chujowe	1	0	0	0	1	1
masturbujesz	1	0	0	1	1	1
masturbowałaś	1	0	0	1	1	1
pomacasz	1	0	0	1	0	1
pomacamy	1	0	0	1	0	1
podotykamy	1	0	0	1	0	1
uprawiałaś sex	1	0	0	1	0	1
uprawiasz sex	1	0	0	1	0	1
wiesz co to sex	1	0	0	1	0	1
dotknij swoją cipkę	1	0	0	1	0	1
dotknij swoją pipkę	1	0	0	1	0	1
hujowe	1	0	0	0	1	0
pojebane	1	0	0	0	1	1
wydymać	1	0	0	0	1	1
wydymam	1	0	0	0	1	1
wydymasz	1	0	0	0	1	1
cwelu	1	0	0	0	1	1
wypierdole	1	0	0	0	1	1
przypierdole	1	0	0	0	1	1
przyjebie	1	0	0	0	1	1
przyjebać	1	0	0	0	1	1
pojebańcu	1	0	0	0	1	0
popierdolone	1	0	0	0	1	1
chujozo	1	0	0	0	1	0
chujoza	1	0	0	0	1	0
skurwysynie	1	0	0	0	1	0
chujostwo	1	0	0	0	1	0
erotik	1	0	0	0	1	1
erotyką	1	0	0	0	1	1
seksualana	1	0	0	0	1	1
seksualny	1	0	0	0	1	1
kondona	1	0	0	0	1	1
marichuana	1	0	0	0	1	1
skurwielu	1	0	0	0	1	1
rozpierdolić	1	0	0	0	1	1
rozpierdol	1	0	0	0	1	1
rozpierdolimy	1	0	0	0	1	1
pierdolone	1	0	0	0	1	1
zjebane	1	0	0	0	1	1
zjebie	1	0	0	0	1	1
pojebało	1	0	0	0	1	1
hujka	1	0	0	0	1	1
chujka	1	0	0	0	1	1
cycuszki	1	0	0	1	1	1
cyce	1	0	0	1	0	1
sutki	1	0	0	1	0	1
sutek	1	0	0	1	0	1
sutka	1	0	0	1	0	1
jestem na kam	1	0	0	1	0	1
kam	1	0	0	1	0	1
prawiczkiem	1	0	0	0	1	1
dziwkom	1	0	0	0	1	1
dziwkami	1	0	0	0	1	1
lezbami	1	0	0	0	1	1
spermę	1	0	0	1	1	1
lachociąg	1	0	0	0	1	1
ciągnij druta	1	0	0	1	0	1
ssij mi pałe	1	0	0	1	0	1
wale konia	1	0	0	1	0	1
spuszczę się	1	0	0	1	0	1
liż mi	1	0	0	1	0	1
wyliże ci	1	0	0	1	0	1
analny	1	0	0	1	1	1
lezbą	1	0	0	0	1	1
lezbija	1	0	0	0	1	1
lesbos	1	0	0	0	1	1
wkurwiają	1	0	0	0	1	1
wkurwisz	1	0	0	0	1	1
wpierdalanie	1	0	0	0	1	1
wpierdolenie	1	0	0	0	1	1
wpierdalać	1	0	0	0	1	1
wpierdolił	1	0	0	0	1	1
wpierdolić	1	0	0	0	1	1
anoreksja	1	1	1	0	1	0
anoreksje	1	0	0	0	1	0
anoreksję	1	0	0	0	1	0
anorexia	1	0	0	0	1	0
anorexie	1	0	0	0	1	0
anorexię	1	0	0	0	1	0
bulimia	1	1	1	0	1	0
bulimię	1	0	0	0	1	0
pro-ana	1	0	0	0	1	0
pro-mia	1	0	0	0	1	0
thinspiration	1	0	0	0	1	0
thinspo	1	0	0	0	1	0
bulimie	1	1	1	1	1	0
jeban	1	0	0	0	1	0
jebani	1	0	1	0	1	0
spierdolona	1	0	0	0	1	1
pieprzona	1	0	0	0	1	1
pierdoli	1	0	0	0	1	1
popierdolony	1	0	0	0	1	1
kutasina	1	0	0	0	1	1
ostry	1	0	0	1	0	1
ostra	1	0	0	1	0	1
gorąca	1	0	0	1	0	1
podniecona	1	0	0	1	0	1
podnieć	1	0	0	1	0	1
dotknij	1	0	0	1	0	1
chcesz dotknąć	1	0	0	1	0	1
chcesz pomacać	1	0	0	1	0	1
pomacaj	1	0	0	1	0	1
masturbuj	1	0	0	1	0	1
poliż	1	0	0	1	0	1
poliżesz	1	0	0	1	0	1
wyliżesz	1	0	0	1	0	1
zrób mi loda	1	0	0	1	0	1
robiłaś loda	1	0	0	1	0	1
waliłeś konia	1	0	0	1	0	1
onanizujesz	1	0	0	1	0	1
umiesz robić loda	1	0	0	1	0	1
uprawiałaś seks	1	0	0	1	0	1
uprawiałeś seks	1	0	0	1	0	1
umiesz robić seks	1	0	0	1	0	1
znasz się na seksie	1	0	0	1	0	1
wiesz co to seks	1	0	0	1	0	1
cipkę	1	0	0	1	0	1
pipa	1	0	0	1	0	1
pipę	1	0	0	1	0	1
weź go do buzi	1	0	0	1	0	1
liż	1	0	0	1	0	1
liż go	1	0	0	1	0	1
ściągnij ubranie	1	0	0	1	0	1
rozbierz się	1	0	0	1	0	1
ściągnij stanik	1	0	0	1	0	1
jaki masz rozmiar stanika	1	0	0	1	0	1
jaki masz rozmiar biustonosza	1	0	0	1	0	1
nosisz stanik	1	0	0	1	0	1
zayebście	1	0	0	0	1	1
suczo	1	0	0	0	1	1
wyjebali	1	0	0	0	1	1
wyjebała	1	0	0	0	1	1
wyjebał	1	0	0	0	1	1
wyjebać	1	0	0	0	1	1
zajebać	1	0	0	0	1	1
zajebie	1	0	0	0	1	1
kurwoo	1	0	0	0	1	1
suczko	1	0	0	0	1	1
suczysko	1	0	0	0	1	1
wkórwia	1	0	0	0	1	1
wkurwiasz	1	0	0	0	1	1
weźmiesz go do buzi	1	0	0	1	0	1
wkórwiają	1	0	0	0	1	1
rozbierz się do naga	1	0	0	1	0	1
pokarz piersi	1	0	0	1	0	1
ściągnij majtki	1	0	0	1	0	1
włóż pod majtki	1	0	0	1	0	1
zajrzyj pod majtki	1	0	0	1	0	1
nosisz stringi	1	0	0	1	0	1
złap go w ręce	1	0	0	1	0	1
weź go w ręce	1	0	0	1	0	1
miałeś wytrysk	1	0	0	1	0	1
szczytowałaś	1	0	0	1	0	1
szczytowałeś	1	0	0	1	0	1
pojebalo	1	0	0	0	1	1
dzifka	1	0	0	0	1	1
ździra	1	0	0	0	1	1
rozjebie	1	0	0	0	1	1
hójowe	1	0	0	0	1	1
cham	1	0	0	0	1	1
ham	1	0	0	0	1	1
frajer	1	0	0	0	1	1
frajerka	1	0	0	0	1	1
biczys	1	0	0	0	1	1
fak	1	0	0	0	1	1
popierdolilo	1	0	0	0	1	1
jebak	1	0	0	0	1	1
jebaniec	1	0	0	0	1	1
pizdeczka	1	0	0	0	1	1
cipuńka	1	0	0	0	1	1
ćpun	1	0	0	0	1	1
ćpunie	1	0	0	0	1	1
zaćpana	1	0	0	0	1	1
naćpana	1	0	0	0	1	1
naćpany	1	0	1	0	1	1
gey	1	0	1	0	1	1
geya	1	0	1	0	1	1
geyu	1	0	1	0	1	1
geyem	1	0	1	0	1	1
geyowskie	1	0	1	0	1	1
ruhanko	1	0	0	0	1	1
ruhaneczko	1	0	0	0	1	1
samobójstwo	1	1	0	0	1	1
sala samobójców	1	1	1	1	0	1
alfons	1	0	1	0	1	1
alfonsa	1	0	0	0	1	1
ruchadło	1	0	0	0	1	1
ruchadełko	1	0	0	0	1	1
pedałko	1	0	0	0	1	1
pedałka	1	0	0	0	1	1
pedalica	1	0	0	0	1	1
pedalsko	1	0	0	0	1	1
pedalski	1	0	0	0	1	1
idiota	1	0	0	0	1	1
idiotka	1	0	0	0	1	1
idioto	1	0	0	0	1	1
skurwiele	1	0	0	0	1	1
skurwieli	1	0	0	0	1	1
debilko	1	0	0	0	1	1
debilowaty	1	0	0	0	1	1
debilowata	1	0	0	0	1	1
pouprawiajmy	1	0	0	1	0	1
uprawiasz	1	0	0	1	0	1
uprawiałaś	1	0	0	1	0	1
do łóżka	1	0	0	1	0	1
w łóżku	1	0	0	1	0	1
kochałaś się już	1	0	0	1	0	1
dymałaś się	1	0	0	1	0	1
dymaj	1	0	0	1	1	1
dymanie	1	0	0	1	1	1
dymanko	1	0	0	1	1	1
wpierdol	1	0	0	0	1	1
wpierdole	1	0	0	0	1	1
wypierdala	1	0	0	0	1	1
hujem	1	0	0	0	1	1
sukisyn	1	0	0	0	1	1
popierdolonym	1	0	0	0	1	1
wpychaj głębiej	1	0	0	1	0	1
wepchnij głębiej	1	0	0	1	0	1
włóż mi	1	0	0	1	0	1
sterczy mi	1	0	0	1	0	1
podnieć mnie	1	0	0	1	0	1
stercznoł	1	0	0	1	0	1
jebłam	1	0	0	0	1	1
jeblam	1	0	0	0	1	1
sterczący	1	0	0	1	0	1
coś mi staneło	1	0	0	1	0	1
coś mi stoi	1	0	0	1	0	1
kurwicy	1	0	0	0	1	1
stękaj	1	0	0	1	0	1
jęcz	1	0	0	1	0	1
umiesz stękać	1	0	0	1	0	1
umiesz jęczeć	1	0	0	1	0	1
pojęcz	1	0	0	1	0	1
pindol	1	0	0	0	1	1
współżyć	1	0	0	1	0	1
współżyłaś	1	0	0	1	0	1
spierdzielaj	1	0	1	0	1	0
hasło	1	0	1	0	1	0
korwo	1	0	1	0	1	0
spirddala	1	0	1	0	1	0
haslo	1	0	1	0	1	0
pier	1	0	1	0	1	0
pieprzoną	1	0	1	0	1	0
wypielddalaj	1	0	1	0	1	0
rvchać	1	1	1	0	1	0
rvchaj	1	1	1	1	1	0
zajebiscie	1	1	1	1	1	0
lumpiaro	1	1	1	1	1	0
lumpiara	1	1	1	1	1	0
lamusie	1	1	1	1	1	0
lamus	1	1	1	1	1	0
pedale	1	1	1	1	1	0
zadupie	1	1	1	1	1	0
zadupiu	1	1	1	1	1	0
dałn	1	1	1	1	1	0
dałnie	1	1	1	1	1	0
fack	1	1	1	1	1	0
JPRDL	1	1	1	0	1	0
Kuwniaro	1	1	1	0	1	0
Dziffko	1	1	1	0	1	0
kuva	1	1	1	0	1	0
zgwałcic	1	1	1	0	1	0
Spierdalajs	1	1	1	0	1	0
zayebiste	1	1	1	0	1	0
chujs	1	1	1	0	1	0
spiedralaj	1	1	1	0	1	0
przypierrrdoole	1	1	1	0	1	0
Spierdalac	1	1	1	0	1	0
cip ,,,,,,,,,,,,,,,,e	1	0	1	0	1	0
wyruchaj	1	0	1	0	1	0
ryj	1	0	1	0	1	0
pierdolency	1	0	1	0	1	0
barabara	1	0	1	0	1	0
pojebama	1	0	1	0	1	0
debilką	1	0	1	0	1	0
sku45wy7sy654y	1	0	1	0	1	0
zajepiście	1	0	1	0	1	0
-	Wpiepszamm	1	1	0	0	1	0
DZ&WKA	1	0	0	0	1	0
XHUJKSA	1	0	0	0	1	0
Dupe	1	0	0	0	1	0
dzifko	1	0	0	0	1	0
Ździro	1	0	1	0	1	0
cioto	1	0	1	0	1	0
zasrana	1	0	1	0	1	0
dvpy	1	0	1	0	1	0
zjeby	1	0	1	0	1	0
kur wa	1	0	1	0	1	0
Skurwysyny	1	0	1	0	1	0
Jebane	1	0	1	0	1	0
pierdolnięta	1	0	1	0	1	0
Gwałcicielu	1	0	1	0	1	0
kurwom	1	0	1	0	1	0
spierdylaj	1	0	1	0	1	0
skurwisynie	1	0	1	0	1	0
awruk	1	0	1	0	1	0
poyebany	1	0	1	0	1	0
lysy uju	1	0	1	0	1	0
ebane	1	0	1	0	1	0
chui	1	0	1	0	1	0
kvvtasie	1	0	1	0	1	0
kvtas	1	0	1	0	1	0
gfauce	1	0	1	0	1	0
yebne	1	0	1	0	1	0
zgwaucisz	1	0	1	0	1	0
hóia	1	0	1	0	1	0
hóiem	1	0	1	0	1	0
hói	1	0	1	0	1	0
przelecieć	1	0	0	0	1	0
cioty	1	0	1	0	1	0
gwałcicie	1	0	1	0	1	0
kurw	1	0	1	0	1	1
spierdalai	1	0	1	0	1	1
pojebao	1	0	1	0	1	1
wiesniaro	1	0	1	0	1	0
szmaciaro	1	0	1	0	1	0
wvpierdalaj	1	0	1	0	1	0
bicz	1	0	1	0	1	0
pierdolnij	1	0	1	0	1	0
yebać	1	0	1	0	1	0
kurwiszczal	1	0	1	0	1	0
kurw@	1	0	1	0	1	0
macanko	1	0	1	0	1	0
macanie	1	0	1	0	1	0
zapierdala	1	0	1	0	1	0
zapierdalacie	1	0	1	0	1	0
japierdole	1	0	1	0	1	0
kuziwa	1	0	1	0	1	0
hvjek	1	0	1	0	1	0
hvj	1	0	1	0	1	0
suczki	1	0	1	0	1	0
pojebanne	1	0	1	0	1	0
jebaj	1	0	1	0	1	0
spierdalówka	1	0	1	0	1	0
obliż	1	0	0	1	0	0
oblisz	1	0	0	1	0	0
posuwać	1	0	0	1	0	0
pederasta	1	0	1	0	1	0
pederasto	1	0	1	0	1	0
wqurwia	1	0	1	0	1	0
wqurwiaj	1	0	1	0	1	0
kretynka	1	0	1	0	1	0
pierdolonej	1	0	1	0	1	0
gnojówo	1	0	1	0	1	0
geii	1	0	1	0	1	0
zajebany	1	0	1	0	1	0
ruchalbym	1	0	0	0	1	0
ruchnij	1	0	0	0	1	0
chujem	1	0	0	0	1	0
dziwo	1	0	0	0	1	0
szmaciara	1	0	0	0	1	0
loda	1	0	0	1	0	0
jebac	1	0	0	1	0	0
pojebbane	1	0	1	0	1	1
gnojku	1	0	1	0	1	1
seksik	1	0	1	0	1	1
wypierdalam	1	0	0	0	1	1
gnuj	1	0	0	0	1	1
rozpieldolona	1	0	0	0	1	1
gnido	1	0	0	0	1	1
sexy	1	0	1	0	1	1
cipko	1	0	1	0	1	0
hujowa	1	0	1	0	1	1
obesrańcu	1	0	1	0	1	1
obesrancu	1	0	1	0	1	1
tampon	1	1	0	1	0	0
skórviel	1	0	0	0	1	1
lezbijkom	1	0	0	0	1	1
pipo	1	1	1	0	1	1
dziewico	1	0	1	1	1	1
dopierdole	1	1	1	0	1	1
dzivkarz	1	0	1	0	1	1
dżiwka	1	0	1	0	1	1
skurwysynka	1	0	1	0	1	1
rozpierdalanka	1	0	1	0	1	1
instagram	1	0	0	1	1	1
fb	1	0	0	1	1	1
facebook	1	0	0	0	1	1
nk	1	0	0	0	1	1
