word	matchWholeWord	isYoutube	isUsername	isAlert	isBlackList	isExactFiltering
oikee nimi	1	0	0	1	0	1
sun koko nimi	1	0	0	1	1	1
mun nimi on	1	0	0	1	0	1
sun kokonimi	1	0	0	1	1	1
mun kokonimi	1	0	0	1	1	1
irl-nimi	1	0	0	1	1	1
kaalimato	0	0	1	1	1	0
häpyhuul	0	0	1	0	1	0
genital	0	0	1	0	1	0
nusia	1	0	0	0	1	1
nusitaa	1	0	0	0	1	1
telefonnummer	0	0	1	1	1	0
telefon nummer	1	0	0	1	1	0
prostitu	0	0	1	0	1	0
paskiai	0	0	1	0	1	0
sähköposti	0	0	0	1	0	0
mailioso	0	0	0	1	0	0
mikä sun maili on	1	0	0	1	1	1
sposti	1	0	0	1	1	1
mun maili on	1	0	0	1	0	1
ufoporno	0	0	1	0	1	0
kamera	0	0	0	1	0	0
rintaliivit	1	0	0	1	0	1
tissiliivit	1	0	0	1	0	1
rintsikat	1	0	0	1	0	1
kadun nimi	1	0	0	1	0	1
pedo	1	0	1	1	1	1
pedofiili	0	0	1	1	1	0
alasti	1	0	0	1	0	1
alaston	1	0	1	1	0	1
alastomana	1	0	0	1	0	1
irc-galleria	1	0	0	1	0	1
ircgalleria	1	0	0	1	0	1
irc galleria	1	0	0	1	0	1
Facebook	0	0	0	1	0	0
voinko nähdä kuvasi	1	0	0	1	0	1
saanko nähdä kuvasi	1	0	0	1	0	1
haluaisin nähdä kuvasi	1	0	0	1	0	1
lähetä minulle kuva	1	0	0	1	0	1
lähetä mulle kuva	1	0	0	1	0	1
haluatko nähdä minut	1	0	0	1	0	1
haluatko nähdä mut	1	0	0	1	0	1
haluutko nähdä mut	1	0	0	1	0	1
haluutko nähdä minut	1	0	0	1	0	1
stringit	1	0	1	1	0	1
pikkuhousut	1	0	0	1	0	1
pikkarit	1	0	0	1	0	1
pikkupöksyt	1	0	0	1	0	1
alushousut	1	0	0	1	0	1
neitsyt	1	0	0	1	0	1
katu	1	0	0	1	0	1
voitko tulla luokseni	1	0	0	1	0	1
tule luokseni	1	0	0	1	0	1
tule mun luo	1	0	0	1	0	1
tule minun luo	1	0	0	1	0	1
tule kotiini	1	0	0	1	0	1
tuu meille	1	0	0	1	0	1
tule meille	1	0	0	1	0	1
erektio	1	0	1	1	1	1
oletko yksin kotona	1	0	0	1	0	1
ootko yksin kotona	1	0	0	1	0	1
oletko yksin	1	0	0	1	0	1
oletko kotona yksin	1	0	0	1	0	1
msn	1	0	0	1	0	1
voidaanko tavata	1	0	0	1	0	1
voidaanko nähdä	1	0	0	1	0	1
nähdäänkö	1	0	0	1	0	1
tavataanko	1	0	0	1	0	0
miltä näytät	1	0	0	1	0	1
minkä näköinen olet	1	0	0	1	0	1
minkä näköinen oot	1	0	0	1	0	1
minkä näkönen oot	1	0	0	1	0	1
minkä näkönen olet	1	0	0	1	0	1
mitä koulua käyt	1	0	0	1	1	1
missä koulussa oot	1	0	0	1	1	1
missä koulussa olet	1	0	0	1	1	1
kuukautiset	1	0	1	1	0	1
menkat	1	0	0	1	0	1
tinychat	1	0	0	1	0	0
imagechack	0	0	0	1	0	0
Flickr	0	0	0	1	0	0
ivideochat	1	0	0	1	0	1
photobucket	1	0	0	1	0	1
riisu	0	0	0	1	0	0
ota housut pois	1	0	0	1	0	1
ota housusi pois	1	0	0	1	0	1
kielisuudelma	1	0	1	1	1	1
videochat	1	0	0	1	0	1
millä luokalla olet	1	0	0	1	0	1
millä luokalla oot	1	0	0	1	0	1
monennella luokalla	1	0	0	1	0	1
monennella oot	1	0	0	1	0	1
mille luokalle meet	1	0	0	1	0	1
mille luokalle menet	1	0	0	1	0	1
monennelle luokalle	1	0	0	1	0	1
voitko soittaa minulle	1	0	0	1	0	1
voitko soittaa mulle	1	0	0	1	0	1
voinko soittaa	1	0	0	1	0	1
puhelin numero	1	0	0	1	1	1
pallit	1	0	1	1	1	1
koskettele	0	0	0	1	0	0
kosketella	0	0	0	1	0	0
kiihotu	0	0	1	1	1	0
kiihottu	0	0	1	1	1	0
ime	1	0	1	1	0	1
nuole	0	0	0	1	0	0
nuolla	1	0	1	1	0	1
pankaa	1	0	1	1	0	1
panekaa	1	0	0	1	0	1
ootko märkä	1	0	0	1	0	1
oletko märkä	1	0	0	1	0	1
alusasu	0	0	0	1	0	0
anaaliin	1	0	1	0	1	1
anaalii	1	0	1	0	1	1
naidaa	1	0	0	0	1	1
webkamera	0	0	0	1	0	0
webcamera	0	0	0	1	0	0
itsetyydyt	0	0	1	1	1	0
anus	1	0	1	1	1	1
anukseen	1	0	1	0	1	1
anuksee	1	0	1	0	1	1
wittu	0	0	1	0	1	0
viddu	0	0	1	0	1	0
blog	1	0	0	1	0	1
blogi	1	0	0	1	0	1
seksata	0	0	0	0	1	0
sexata	0	0	0	0	1	0
bissee	1	0	0	0	1	1
erektiota	1	0	0	1	1	1
erektion	1	0	0	1	1	1
erektiossa	1	0	0	1	1	1
helvettii	1	0	0	0	1	1
helvettiin	1	0	0	0	1	1
homon	1	0	0	0	1	1
homoa	1	0	0	0	1	1
homoo	1	0	0	0	1	1
homot	1	0	0	0	1	1
itsarin	1	0	0	0	1	1
itsemurhan	1	0	0	0	1	1
kaljaa	1	0	0	0	1	1
kaljat	1	0	0	0	1	1
kaljan	1	0	0	0	1	1
kännii	1	0	0	0	1	1
kossuu	1	0	0	0	1	1
kuka on Facebookissa	1	0	0	1	1	1
kuka on Facessa	1	0	0	1	1	1
kuka on Facebookis	1	0	0	1	1	1
mulkun	1	0	0	0	1	1
mun sähköposti on	1	0	0	1	1	1
mun sähköpostiosoite on	1	0	0	1	1	1
mun sähköpostiosote on	1	0	0	1	1	1
mun email on	1	0	0	1	1	1
mun email osote on	1	0	0	1	1	1
nussia	1	0	0	1	1	1
nussii	1	0	0	1	1	1
nussitaa	1	0	0	1	1	1
nussimaa	1	0	0	1	1	1
nussimaan	1	0	0	1	1	1
nussitaan	1	0	0	1	1	1
nussitaaks	1	0	0	0	1	1
nussinu	1	0	0	1	1	1
rakastelee	1	0	0	1	1	1
rakastelen	1	0	0	1	1	1
rakastellaan	1	0	0	1	1	1
rakastellaa	1	0	0	1	1	1
rakastellu	1	0	0	1	1	1
ryssät	1	0	0	0	1	1
ryssän	1	0	0	0	1	1
saatanan	1	0	0	0	1	1
salasanan	1	0	0	0	1	1
spostin	1	0	0	1	1	1
vammane	1	0	0	0	1	1
vedä kätee	1	0	0	0	1	1
vtun	1	0	0	0	1	1
vtut	1	0	0	0	1	1
vitut	1	0	0	0	1	1
mikä sun oikee nimi	1	0	0	1	0	1
mikä sun oikea nimi	1	0	0	1	0	1
missä muuten asut	1	0	0	1	0	1
mikä sun ikä	1	0	0	1	0	1
ranteet auki	1	0	0	1	1	1
bulimia	1	0	0	1	1	0
anorexia	1	0	0	1	1	0
anoreksia	1	0	0	1	1	0
väkivalta	1	1	0	1	0	0
pro-ana	1	1	0	1	1	0
pro-mia	1	1	0	1	1	0
thinspo	1	1	0	1	1	0
thinspiration	1	1	0	1	1	0
tampon	1	1	0	1	0	0
nai	1	1	1	0	1	1
pane	1	1	1	0	1	1
pentaan	1	1	1	0	1	1
haida	1	1	1	0	1	1
naida	1	1	1	0	1	0
